_id,DATA DO FATO,HORA DO FATO,TIPO DE BOLETIM,TIPO DE ENVOLVIMENTO,IDADE,SEXO,CÚTIS,CÓD. INCIDENTE,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,TIPO DE LOCAL
99,2025-01-01T00:00:00,17:45:00,BABU,VITIMA,47,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,VIA PÚBLICA
100,2025-01-01T00:00:00,18:16:00,BABU,VITIMA,47,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CARIACICA,NOVA ROSA DA PENHA,RESIDÊNCIA
101,2025-01-01T00:00:00,22:00:00,BU,VITIMA,49,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,PACOTUBA,RESIDÊNCIA
102,2025-01-01T00:00:00,01:36:00,BABU,VITIMA,51,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO GABRIEL DA PALHA,SANTA HELENA,RESIDÊNCIA
103,2025-01-01T00:00:00,15:39:00,BABU,VITIMA,53,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,CIDADE NOVA,RESIDÊNCIA
104,2025-01-01T00:00:00,05:24:00,BABU,VITIMA,55,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,LIMAO,OUTRO LOCAL
105,2025-01-01T00:00:00,15:44:00,BABU,VITIMA,55,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,FUNDAO,OZEIAS,RESIDÊNCIA
106,2025-01-01T00:00:00,01:59:00,BABU,VITIMA,57,S/I,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,VILA LENIRA,RESIDÊNCIA
107,2025-01-01T00:00:00,14:18:00,BABU,VITIMA,57,S/I,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,SANTA TEREZINHA,RESIDÊNCIA
108,2025-01-01T00:00:00,00:38:00,BABU,VITIMA,59,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SANTA MARIA DE JETIBA,CENTRO,HOSPITAL
109,2025-01-01T00:00:00,15:21:00,BABU,VITIMA,59,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,AYRTON SENNA,RESIDÊNCIA
110,2025-01-01T00:00:00,22:00:00,BU,VITIMA,59,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,GUACUI,VALE DO SOL,RESIDÊNCIA
111,2025-01-01T00:00:00,Indeterminada,BU,VITIMA,59,FEMININO,BRANCA,Z32,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS,OCORRÊNCIAS DIVERSAS/ASSISTÊNCIAIS: NOS TERMOS DA LEI MARIA PENHA,ES,SERRA,BAIRRO DAS LARANJEIRAS,RESIDÊNCIA
112,2025-01-01T00:00:00,19:00:00,BU,VITIMA,60,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,ALEGRE,MORRO DO QUEROSENE,RESIDÊNCIA
113,2025-01-01T00:00:00,05:07:00,BABU,VITIMA,61,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,CENTRO,RESIDÊNCIA
114,2025-01-01T00:00:00,12:00:00,BU,VITIMA,62,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VARGEM ALTA,OUTRO LOCAL,RESIDÊNCIA
115,2025-01-01T00:00:00,11:05:00,BABU,VITIMA,65,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,IBATIBA,NOVO HORIZONTE,HOSPITAL
116,2025-01-01T00:00:00,23:38:00,BABU,VITIMA,65,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,ECOPORANGA,IMBURANA,RESIDÊNCIA
117,2025-01-01T00:00:00,14:30:00,BU,VITIMA,67,MASCULINO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,SAO PATRICIO,RESIDÊNCIA
118,2025-01-01T00:00:00,12:07:00,BABU,VITIMA,70,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VENDA NOVA DO IMIGRANTE,VILA DA MATA,VIA PÚBLICA
119,2025-01-01T00:00:00,17:00:00,BU,VITIMA,70,FEMININO,BRANCA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,NOVA VENECIA,ZONA RURAL,RESIDÊNCIA
120,2025-01-01T00:00:00,16:50:00,BU,VITIMA,71,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,COLATINA,VILA REAL,RESIDÊNCIA
121,2025-01-01T00:00:00,13:33:00,BABU,VITIMA,73,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,CENTRO,RESIDÊNCIA
122,2025-01-01T00:00:00,16:50:00,BU,VITIMA,75,MASCULINO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,COLATINA,VILA REAL,RESIDÊNCIA
123,2025-02-01T00:00:00,12:00:00,BU,VITIMA,S/I,FEMININO,S/I,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,MARIA DAS GRACAS II,OUTRO LOCAL
124,2025-02-01T00:00:00,19:00:00,BU,VITIMA,10,MASCULINO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,FUNDAO,SAO JOSE,AMBIENTE WEB
125,2025-02-01T00:00:00,03:00:00,BU,VITIMA,16,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CASTELO,VILA BARBOSA,VIA PÚBLICA
126,2025-02-01T00:00:00,19:30:00,BU,VITIMA,17,FEMININO,BRANCA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,ITAPEMIRIM,ITAOCA,RESIDÊNCIA
127,2025-02-01T00:00:00,11:39:00,BABU,VITIMA,18,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUACUI,NOVA GUACUI,RESIDÊNCIA
128,2025-02-01T00:00:00,00:54:00,BABU,VITIMA,21,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,RESIDÊNCIA
129,2025-02-01T00:00:00,02:35:00,BABU,VITIMA,21,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,RIBEIRAO,RESIDÊNCIA
130,2025-02-01T00:00:00,Indeterminada,BU,VITIMA,21,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,JARDIM BOTANICO,RESIDÊNCIA
131,2025-02-01T00:00:00,10:00:00,BU,VITIMA,21,FEMININO,NEGRA,A14B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: SEQÜESTRO E CÁRCERE PRIVADO: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,RESISTENCIA,RESIDÊNCIA
132,2025-02-01T00:00:00,16:28:00,BU,VITIMA,22,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,JARDIM CAMBURI,RESIDÊNCIA
133,2025-02-01T00:00:00,05:52:00,BABU,VITIMA,23,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,BARCELONA,RESIDÊNCIA
134,2025-02-01T00:00:00,12:54:00,BABU,VITIMA,23,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MARATAIZES,JACARANDA,RESIDÊNCIA
135,2025-02-01T00:00:00,12:30:00,BU,VITIMA,23,FEMININO,BRANCA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,ANCHIETA,MAIMBA,RESIDÊNCIA
136,2025-02-01T00:00:00,23:45:00,BABU,VITIMA,24,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,NOVO HORIZONTE,RESIDÊNCIA
137,2025-02-01T00:00:00,23:40:00,BU,VITIMA,24,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,NOVO HORIZONTE,RESIDÊNCIA
138,2025-02-01T00:00:00,19:42:00,BU,VITIMA,24,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,PARQUE DAS GAIVOTAS,AMBIENTE WEB
139,2025-02-01T00:00:00,07:43:00,BABU,VITIMA,26,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PRESIDENTE KENNEDY,JAQUEIRA,RESIDÊNCIA
140,2025-02-01T00:00:00,07:27:00,BABU,VITIMA,27,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,NOVO HORIZONTE,VIA PÚBLICA
141,2025-02-01T00:00:00,11:04:00,BABU,VITIMA,27,FEMININO,INDETERMINADA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,CACHOEIRO DE ITAPEMIRIM,ALTO UNIAO,RESIDÊNCIA
142,2025-02-01T00:00:00,20:30:00,BABU,VITIMA,27,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,BOM JESUS DO NORTE,LOTEAMENTO SILVANA,RESIDÊNCIA
143,2025-02-01T00:00:00,Indeterminada,BU,VITIMA,27,FEMININO,PARDA,A07B1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: GRAVE: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,FEU ROSA,RESIDÊNCIA
144,2025-02-01T00:00:00,16:00:00,BU,VITIMA,27,FEMININO,NEGRA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,MARATAIZES,OUTRO LOCAL,AMBIENTE WEB
145,2025-02-01T00:00:00,03:20:00,BU,VITIMA,28,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,JOSE DE ANCHIETA,RESIDÊNCIA
146,2025-02-01T00:00:00,18:30:00,BU,VITIMA,28,FEMININO,PARDA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,MORADA DA BARRA,RESIDÊNCIA
147,2025-02-01T00:00:00,Indeterminada,BU,VITIMA,29,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,JARDIM CAMBURI,COMÉRCIO
148,2025-02-01T00:00:00,22:46:00,BABU,VITIMA,29,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUACUI,SANTA CECILIA,RESIDÊNCIA
149,2025-02-01T00:00:00,13:00:00,BU,VITIMA,31,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,INTERLAGOS,VIA PÚBLICA
150,2025-02-01T00:00:00,12:40:00,BU,VITIMA,32,FEMININO,PARDA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,SERRA,SAO DIOGO II,RESIDÊNCIA
151,2025-02-01T00:00:00,Indeterminada,BU,VITIMA,32,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ARACRUZ,BARRA DO RIACHO,RESIDÊNCIA
152,2025-02-01T00:00:00,17:30:00,BU,VITIMA,34,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,REPUBLICA,OUTRO LOCAL
153,2025-02-01T00:00:00,06:50:00,BU,VITIMA,34,FEMININO,NEGRA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,IUNA,CENTRO,VIA PÚBLICA
154,2025-02-01T00:00:00,09:00:00,BU,VITIMA,34,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,MARIA ORTIZ,RESIDÊNCIA
155,2025-02-01T00:00:00,09:33:00,BU,VITIMA,35,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,MANTENOPOLIS,OUTRO LOCAL,AMBIENTE WEB
156,2025-02-01T00:00:00,00:10:00,BU,VITIMA,36,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,PRAIA DE ITAPARICA,RESIDÊNCIA
157,2025-02-01T00:00:00,10:54:00,BABU,VITIMA,36,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,PONTAL DO IPIRANGA,RESIDÊNCIA
158,2025-02-01T00:00:00,11:30:00,BU,VITIMA,36,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,FEU ROSA,RESIDÊNCIA
159,2025-02-01T00:00:00,03:30:00,BU,VITIMA,36,FEMININO,INDETERMINADA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,BAIXO GUANDU,ZONA RURAL,AMBIENTE WEB
160,2025-02-01T00:00:00,19:00:00,BU,VITIMA,36,FEMININO,BRANCA,A17A,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: DESCUMPRIMENTO DA MEDIDA PROTETIVA: CONTRA MULHER - LEI MARIA DA PENHA,ES,VITORIA,HORTO,REPARTICAO PUBLICA
161,2025-02-01T00:00:00,Indeterminada,BU,VITIMA,36,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,DORES DO RIO PRETO,OUTRO LOCAL,AMBIENTE WEB
162,2025-02-01T00:00:00,01:37:00,BABU,VITIMA,37,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VITORIA,RESISTENCIA,RESIDÊNCIA
163,2025-02-01T00:00:00,Indeterminada,BU,VITIMA,38,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,PORTAL CLUB,RESIDÊNCIA
164,2025-02-01T00:00:00,13:00:00,BU,VITIMA,38,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,VISTA LINDA,RESIDÊNCIA
165,2025-02-01T00:00:00,19:00:00,BU,VITIMA,40,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,FUNDAO,SAO JOSE,AMBIENTE WEB
166,2025-02-01T00:00:00,09:25:00,BABU,VITIMA,41,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAPEMIRIM,ROSA MEIRELES,RESIDÊNCIA
167,2025-02-01T00:00:00,12:00:00,BU,VITIMA,41,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,MARIA DAS GRACAS II,OUTRO LOCAL
168,2025-02-01T00:00:00,Indeterminada,BU,VITIMA,44,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,ORIENTE,RESIDÊNCIA
169,2025-02-01T00:00:00,14:21:00,BABU,VITIMA,45,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,ZONA RURAL,VIA PÚBLICA
170,2025-02-01T00:00:00,01:44:00,BABU,VITIMA,48,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,PIUMA,CENTRO,RESIDÊNCIA
171,2025-02-01T00:00:00,02:53:00,BABU,VITIMA,50,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,CENTRO,RESIDÊNCIA
172,2025-02-01T00:00:00,04:27:00,BABU,VITIMA,50,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,OLARIA,RESIDÊNCIA
173,2025-02-01T00:00:00,20:52:00,BABU,VITIMA,53,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,PONTAL DO IPIRANGA,COMÉRCIO
174,2025-02-01T00:00:00,10:00:00,BU,VITIMA,55,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,ANDRE CARLONI,RESIDÊNCIA
175,2025-02-01T00:00:00,13:58:00,BABU,VITIMA,57,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,SANTA TEREZINHA,VIA PÚBLICA
176,2025-02-01T00:00:00,01:48:00,BABU,VITIMA,63,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SERRA,PARQUE RESIDENCIAL TUBARAO,RESIDÊNCIA
177,2025-03-01T00:00:00,00:00:00,BABU,VITIMA,S/I,S/I,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,SAO CONRADO,RESIDÊNCIA
178,2025-03-01T00:00:00,21:28:00,BABU,VITIMA,S/I,MASCULINO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ITAPEMIRIM,CAMPO ACIMA,RESIDÊNCIA
179,2025-03-01T00:00:00,21:00:00,BU,VITIMA,14,FEMININO,PARDA,A07F,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,MARIO CYPRESTE,RESIDÊNCIA
180,2025-03-01T00:00:00,20:07:00,BABU,VITIMA,19,FEMININO,NEGRA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,SERRA,BAIRRO DAS LARANJEIRAS,RESIDÊNCIA
181,2025-03-01T00:00:00,Indeterminada,BU,VITIMA,19,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,COLATINA,ZONA RURAL,RESIDÊNCIA
182,2025-03-01T00:00:00,00:00:00,BU,VITIMA,21,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,CARIACICA,JARDIM BOTANICO,RESIDÊNCIA
183,2025-03-01T00:00:00,11:42:00,BABU,VITIMA,21,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,VILA VELHA,MORADA DA BARRA,RESIDÊNCIA
184,2025-03-01T00:00:00,Indeterminada,BU,VITIMA,21,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,PIUMA,CEU AZUL,RESIDÊNCIA
185,2025-03-01T00:00:00,18:00:00,BU,VITIMA,21,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,JARDIM MARILANDIA,VIA PÚBLICA
186,2025-03-01T00:00:00,14:00:00,BU,VITIMA,22,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,MARATAIZES,CIDADE NOVA,OUTRO LOCAL
187,2025-03-01T00:00:00,00:01:00,BABU,VITIMA,23,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,GUARAPARI,SANTA MONICA,VIA PÚBLICA
188,2025-03-01T00:00:00,Indeterminada,BU,VITIMA,23,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,LINHARES,AVISO,AMBIENTE WEB
189,2025-03-01T00:00:00,07:52:00,BABU,VITIMA,24,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,AFONSO CLAUDIO,SAO VICENTE,RESIDÊNCIA
190,2025-03-01T00:00:00,17:00:00,BU,VITIMA,25,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,SAGRADA FAMILIA,RESIDÊNCIA
191,2025-03-01T00:00:00,03:49:00,BABU,VITIMA,27,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,RIO NOVO DO SUL,CENTRO,HOSPITAL
192,2025-03-01T00:00:00,00:32:00,BABU,VITIMA,28,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,NOVA VENECIA,BEIRA RIO,HOSPITAL
193,2025-03-01T00:00:00,19:14:00,BABU,VITIMA,29,FEMININO,BRANCA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,IUNA,QUILOMBO,RESIDÊNCIA
194,2025-03-01T00:00:00,20:12:00,BABU,VITIMA,29,FEMININO,BRANCA,A07A1,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: LESÃO CORPORAL: LEVE: CONTRA MULHER - LEI MARIA PENHA,ES,IUNA,QUILOMBO,RESIDÊNCIA
195,2025-03-01T00:00:00,08:00:00,BU,VITIMA,30,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VILA VELHA,SOTECO,RESIDÊNCIA
196,2025-03-01T00:00:00,19:43:00,BABU,VITIMA,31,FEMININO,NEGRA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,ALEGRE,CENTRO,RESIDÊNCIA
197,2025-03-01T00:00:00,01:33:00,BABU,VITIMA,32,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SANTA LEOPOLDINA,BARRA DO MANGARAI,RESIDÊNCIA
198,2025-03-01T00:00:00,Indeterminada,BU,VITIMA,32,FEMININO,PARDA,A13B,CRIMES CONTRA A PESSOA,CRIMES CONTRA A PESSOA: AMEAÇA: CONTRA MULHER - LEI MARIA PENHA,ES,VITORIA,JARDIM CAMBURI,COMÉRCIO
199,2025-03-01T00:00:00,02:14:00,BABU,VITIMA,35,FEMININO,PARDA,G14,CRIMES DIVERSOS,CRIMES DIVERSOS: LEI MARIA DA PENHA - 11.340/2006,ES,SAO MATEUS,GURIRI,VIA PÚBLICA
